collected_at_jst,published_at,region,country,topic,article_frame,innovation_policy,policy_area,policy_relevance,source_type,source,title,title_ja,summary,summary_ja,url,canonical_id,first_seen,status,notes,scope_review_version,scope_reason,scope_content_type,scope_focus,scope_evidence,academic_kind,academic_review_version,review_status,venue,doi,citation_count,discovery_method,collection_mode
2026-07-26T21:45:54+09:00,2026-05-31T22:01:00Z,EU & Europe,European Patent Organisation,,Innovation Policy,True,Patents & Intellectual Property,4,Intergovernmental,European Patent Office News,EPO initiatives for patent applicants | epo.org,,The EPO offers several schemes aimed at supporting the growth and development of smaller and less experienced entities by making it easier for them to access the European patent system. Explore the programmes below to see if you qualify so that you can leverage patents to empower your innovation journey.,,https://epo.org/en/about-us/observatory-patents-and-technology/policy-and-funding/financing-innovation-programme/epo-initiatives-patent-applicants,bef6a1ee093c450028c482c0,2026-06-01T07:01:00+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v4,具体的な技術や政策内容が不明なため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-31T21:49:21Z,United States,Global,Healthcare,Technology Innovation,False,,2,Intergovernmental,WHO News,Joint statement by the Government of the Democratic Republic of the Congo and WHO concerning the outbreak of Ebola disease caused by the Bundibugyo virus,,"The Government of the Democratic Republic of the Congo (DRC) and the World Health Organization (WHO) reaffirm their strong partnership and shared commitment to protect the health and well-being of the people of Ituri Province and the nation at large, following the joint mission to Bunia led by Dr Samuel Roger Kamba, Minister of Health, Mr. Patrick Muyaya Katembwe, Minister of Communication and Medias, and the visit of WHO Director-General Dr Tedros Adhanom Ghebreyesus. This high-level visit comes at a challenging time, as the country responds to an outbreak of Ebola disease caused by the Bundibugyo virus. The Ministry of Health reports a rapidly evolving situation, with cases and deaths not…",,https://www.who.int/news/item/31-05-2026-joint-statement-by-the-government-of-the-democratic-republic-of-the-congo-and-who-concerning-the-outbreak-of-ebola-disease-caused-by-the-bundibugyo-virus,3c24590b502f9b39a7c6e35e,2026-06-01T06:49:21+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策を扱っていないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-29T19:00:00Z,Global,United States,Artificial Intelligence,Technology Innovation,False,,0,Official Company,Google AI,"Take our I/O 2026 quiz, vibe coded in Google AI Studio.",,We used Google AI Studio to vibe code a quiz about our top I/O 2026 announcements.,,https://blog.google/innovation-and-ai/technology/ai/io-2026-vibe-coded-quiz/,303bbaef93552d730b1bb1b0,2026-05-30T04:00:00+09:00,Excluded,,tech-innovation-v5,技術の具体的な内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-29T18:16:22Z,Global,United States,Artificial Intelligence | Healthcare,Technology Innovation,False,,1,Official Company,OpenAI News,Solutions for healthcare,,"Enterprise AI for healthcare teams, with a secure workspace that supports HIPAA-compliant use, clinical-grade models, and tools to speed up decisions, documentation, and operations.",,https://openai.com/solutions/industries/healthcare,363e258cf213f07dd0e16a2b,2026-05-30T03:16:22+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,具体的な技術や政策を扱っていないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-29T17:30:00Z,Global,United States,Artificial Intelligence,Technology Innovation,False,,0,Official Company,Google AI,9 demos of Gemini Omni and Gemini 3.5 in action,,Gemini Omni & Gemini 3.5 hero,,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-omni-3-5-videos/,6874e6a9bd6256dd22f87811,2026-05-30T02:30:00+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策を扱っていないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-29T12:00:00Z,United States,United States,Artificial Intelligence,Innovation Policy,True,Public Procurement & Industrial Policy,3,Government,NIST News,"NIST Expands AI Consortium’s Scope, Calls for New Members",NISTがAIコンソーシアムの範囲を拡大、新メンバーを募集,"The consortium will focus on AI innovation and adoption, with six task groups concentrating on different aspects of AI measurement science and evaluation.",NISTはAIの革新と採用に焦点を当てたコンソーシアムの範囲を拡大し、6つのタスクグループを設置。,https://www.nist.gov/news-events/news/2026/05/nist-expands-ai-consortiums-scope-calls-new-members,549b511d124ff0062b1efbd0,2026-05-29T21:00:00+09:00,New,,tech-innovation-v4,AIに関する政策的な取り組みを扱っているため,technology_policy,AIコンソーシアムの拡大,AIの革新と採用に焦点を当てたコンソーシアムの新メンバー募集,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-29T12:00:00Z,Global,United States,Artificial Intelligence,Technology Innovation,False,,0,Official Company,Google AI,Check out real-life AI prototypes from the Futures Lab.,,University of Waterloo students develop AI prototypes like sign language tutors to reshape the future of education and work.,,https://blog.google/innovation-and-ai/technology/ai/university-waterloo-labs/,aa745decade4a5cabd5ce2f0,2026-05-29T21:00:00+09:00,Excluded,,tech-innovation-v4,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-29T08:48:28Z,Global,Global,Healthcare,Technology Innovation,False,,1,Intergovernmental,WHO News,WHO urges governments to protect young people from addiction to tobacco and nicotine products,,"Worldwide, at least 40 million children aged 13–15 use tobacco products, and young people’s use of e-cigarettes and nicotine pouches continues to rise. In advance of World No Tobacco Day – 31 May – the World Health Organization (WHO) urges governments around the world to protect a new generation from becoming addicted to tobacco and nicotine products.",,https://www.who.int/news/item/29-05-2026-who-urges-governments-to-protect-young-people-from-addiction-to-tobacco-and-nicotine-products,6a48571806569488be6ac7b6,2026-05-29T17:48:28+09:00,Excluded,,tech-innovation-v4,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-29T05:00:38Z,Asia,Japan,,Innovation Policy,True,National Programs & Strategy | Research System & Talent,5,Government,NISTEP Updates,博士人材追跡調査－第5次報告書－[調査資料-356]を公表しました(5/29),博士人材追跡調査－第5次報告書－を公表しました,社会情勢が目まぐるしく移り変わる現代において、経済成長の原動力となる研究力、イノベーション創出力を高めることは、先進国における喫緊の課題です。 なかでもその中核となる研究開発を先導する博士人材の養成は、先進国における特に重要な課題の一つとされています。しかし、研究力の担い手である「人材」については、若手研究者の安定的なポストの不足やキャリアパスの多様性の欠如など、若手研究者を取り巻く環境は厳しく、これが博士課程への進学率の低下や研究者の魅力の低下の一つの要因となっています。 そのため文部科 ... 続きを読む,研究力を高めるための博士人材の養成が重要な課題であることを示し、若手研究者の環境についての調査結果を報告。,https://www.nistep.go.jp/archives/62942/,310d0e76c38c97949daa75e6,2026-05-29T14:00:38+09:00,New,,tech-innovation-v4,博士人材に関する政策的な取り組みを扱っているため,technology_policy,博士人材の養成に関する調査,博士人材の養成に関する第5次報告書を公表,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-29T01:00:35Z,United States,Japan,Artificial Intelligence,Innovation Policy,True,National Programs & Strategy,5,Government,NISTEP Updates,科学技術イノベーション政策の基礎となるデータ・情報基盤構築の進捗 ～構築した検索システムの概要とAI・人工知能の政策動向に関する試行的分析～［NISTEP NOTE No.027］を公表しました(5/29),科学技術イノベーション政策の基礎となるデータ・情報基盤構築の進捗,科学技術・学術政策研究所（NISTEP）では、文部科学省の「科学技術イノベーション政策における『政策のための科学』」推進事業（SciREX）の一環として、「科学技術イノベーション政策に関係するデータ・情報基盤の構築」に取り組んできました。「データ・情報基盤の構築」は2011年度に開始し、2016年度から第2期を実施し、第3期を2021年度から実施しており、2025年度をもって終了しました。 本報告書は、「データ・情報基盤の構築」の第3期の活動を概観するとともに、過去に報告書で述べた活動以降の ... 続きを読む,科学技術イノベーション政策に関するデータ基盤の構築の進捗を報告し、AI政策動向に関する分析を行った。,https://www.nistep.go.jp/archives/62955/,ce111f324fce9ed743d88b3b,2026-05-29T10:00:35+09:00,New,,tech-innovation-v4,AI政策に関する具体的な取り組みを扱っているため,technology_policy,科学技術イノベーション政策に関するデータ基盤の構築,AI政策動向に関する試行的分析を含むデータ基盤の構築,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-28T19:10:18Z,Global,Global,Healthcare,Technology Innovation,False,,1,Intergovernmental,WHO News,Experts convened by WHO advise on candidate treatments and vaccines for Ebola disease caused by Bundibugyo virus,,"In response to the current outbreak of Ebola disease caused by Bundibugyo virus occurring in the Democratic Republic of the Congo, with cases also reported in Uganda, WHO convened several of its expert and advisory groups. These groups assessed potential vaccines and therapeutics for both prevention and treatment of Bundibugyo virus disease (BVD).",,https://www.who.int/news/item/28-05-2026-experts-convened-by-who-advise-on-candidate-treatments-and-vaccines-for-ebola-disease-caused-by-bundibugyo-virus,71f536196542337a7debc72b,2026-05-29T04:10:18+09:00,Excluded,,tech-innovation-v5,具体的な政策内容が確認できないため。,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-28T16:00:00Z,Global,United States,Artificial Intelligence | Quantum,Technology Innovation,False,,0,Official Company,Microsoft Research,Data Formulator 0.7: AI-powered data analytics for enterprise data,,"Data Formulator introduces AI-powered analytics for enterprise data workflows. Data teams can easily bring enterprise data into an AI-ready workspace where users can explore, analyze, and visualize data with AI agents to turn raw data into actionable insights. The post Data Formulator 0.7: AI-powered data analytics for enterprise data appeared first on Microsoft Research .",,https://www.microsoft.com/en-us/research/blog/data-formulator-0-7-ai-powered-data-analytics-for-enterprise-data/,70614a1143702a6bd33dfd5a,2026-05-29T01:00:00+09:00,Excluded,,tech-innovation-v5,AIデータ分析ツールの紹介に留まり、具体的な技術革新や政策に関する情報がないため。,none,AIデータ分析ツール,AIを活用したデータ分析ツールの紹介。,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-28T15:00:00Z,Global,United States,Artificial Intelligence,Technology Innovation,False,,0,Official Company,Google AI,Catch up on 12 major I/O 2026 moments,,"The colorful I/O logo against a black background, surrounded by stills from the I/O keynote",,https://blog.google/innovation-and-ai/technology/ai/io-2026-keynote-moment-videos/,4963d35dbd16a0a9e78bcc4c,2026-05-29T00:00:00+09:00,Excluded,,tech-innovation-v5,I/Oイベントの報告であり、具体的な技術や政策に関する情報が含まれていないため。,none,I/Oイベント,I/Oイベントの主要な瞬間を振り返る内容。,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-28T12:17:30Z,Global,Global,Healthcare,Technology Innovation,False,,1,Intergovernmental,WHO News,Message by the WHO Director-General to the people of the Democratic Republic of the Congo,,"To the people of DRC, especially to the people of Ituri Jambo kwenu wakahaji wa Ituri Mbote na bino, bato ya Ituri My name is Tedros, and I am the Director-General of the World Health Organization (WHO). But today, I am not writing to you as an official. I am writing to you as someone who knows your region, who has walked your streets, and who cares deeply about what happens to you and your families. I am writing because I want to be with you in these moments. And I want you to know that you are not alone. Ebola is not new to me personally. From 2018 to 2020, I came fourteen times to North Kivu, the epicentre of the outbreak at that time. Fourteen visits to Beni, Butembo, Katwa, Goma, and m…",,https://www.who.int/news/item/28-05-2026-message-by-the-who-director-general-to-the-people-of-the-democratic-republic-of-the-congo,2726273d9c00916e007a4981,2026-05-28T21:17:30+09:00,Excluded,,tech-innovation-v5,具体的な政策内容が確認できないため。,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-27T16:00:00Z,Global,United States,Artificial Intelligence | Quantum,Technology Innovation,False,,0,Official Company,Microsoft Research,Extending Human Intelligence Through AI,,Understanding AI as an extension of human intelligence—not a replacement for it—offers a more grounded path for building trustworthy AI systems. The post Extending Human Intelligence Through AI appeared first on Microsoft Research .,,https://www.microsoft.com/en-us/research/blog/extending-human-intelligence-through-ai/,800fa7b44d53e1e00b5c6181,2026-05-28T01:00:00+09:00,Excluded,,tech-innovation-v5,AIの理解に関する一般的な見解を述べているが、具体的な技術革新や政策に関する情報がないため。,none,AIの理解,AIを人間の知性の延長として理解することについての考察。,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-24T00:00:00Z,Global,Global,Quantum,Technology Innovation,False,,0,Preprint,OpenAlex Preprints,YAKUSHEV UNIFIED COORDINATION THEORY (YUCT),,OpenAlex research topics: Cold Fusion and Nuclear Reactions; Biofield Effects and Biophysics; Relativity and Gravitational Theory; Equations of motion; Metric tensor; Spacetime; Tensor (intrinsic definition); Einstein field equations; Gravitation; Manifold (fluid mechanics); Motion (physics),,https://doi.org/10.24108/preprints-3115333,ba66707ac712ec9fe2afdd5a,2026-05-24T09:00:00+09:00,Excluded,OpenAlex record; work type=preprint; citations=6,tech-innovation-v5,具体的な技術や政策内容が確認できないため。,none,,,Preprint,openalex-abstract-v2,Not peer reviewed,,https://doi.org/10.24108/preprints-3115333,6,OpenAlex,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-23T12:32:25Z,Global,Global,Healthcare,Technology Innovation,False,,1,Intergovernmental,WHO News,Seventy-ninth World Health Assembly – Daily update: 23 May 2026,,Summary of discussions of 23 May at the Seventy-ninth World Health Assembly.,,https://www.who.int/news/item/23-05-2026-seventy-ninth-world-health-assembly---daily-update--23-may-2026,5b2d5ea984b2123a083b1feb,2026-05-23T21:32:25+09:00,Excluded,,tech-innovation-v5,具体的な政策内容が確認できないため。,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T19:24:59Z,Global,Global,Healthcare,Technology Innovation,False,,1,Intergovernmental,WHO News,Seventy-ninth World Health Assembly – Daily update: 22 May 2026,,Summary of discussions of 22 May at the Seventy-ninth World Health Assembly.,,https://www.who.int/news/item/22-05-2026-seventy-ninth-world-health-assembly-daily-update-22-may-2026,7739792c2ecee4b93705ab18,2026-05-23T04:24:59+09:00,Excluded,,tech-innovation-v5,具体的な政策内容が確認できないため。,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T19:20:11Z,Global,United States,,Innovation Policy,True,R&D Funding & Tax Incentives,2,Official Company,OpenAI News,Cybersecurity Grant Program terms,,,,https://openai.com/policies/cybersecurity-grant-program-terms,fa4187f90ee41b663f6523e3,2026-05-23T04:20:11+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,サイバーセキュリティ助成プログラムの条件についての情報があるが、具体的な内容が不足しているため。,none,サイバーセキュリティ助成プログラム,サイバーセキュリティ助成プログラムに関する情報。,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T19:07:09Z,Global,United States,,Innovation Policy,True,Research System & Talent,2,Official Company,OpenAI News,Deep research System Card,,"This report outlines the safety work carried out prior to releasing deep research including external red teaming, frontier risk evaluations according to our Preparedness Framework, and an overview of the mitigations we built in to address key risk areas.",,https://openai.com/index/deep-research-system-card,386e34a7513e1735a65ee996,2026-05-23T04:07:09+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,研究システムに関する安全性の取り組みについての報告だが、具体的な政策内容が不足しているため。,none,研究システムの安全性,深層研究に関する安全性の取り組みの概要。,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T19:06:47Z,Global,United States,,Innovation Policy,True,R&D Funding & Tax Incentives,2,Official Company,OpenAI News,Cybersecurity Grant Program application,,,,https://openai.com/form/cybersecurity-grant-program,f09560643836e93ef229fb04,2026-05-23T04:06:47+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T19:04:37Z,Global,United States,,Innovation Policy,True,Regulation & Governance,2,Official Company,OpenAI News,UK Tax Strategy,,"We are committed to compliance with tax laws and practices. We continuously monitor changes to tax legislation, ensuring that we take advice where appropriate from professional advisers.",,https://openai.com/policies/uk-tax-strategy,7ec54ce36f6b31641f3ca17e,2026-05-23T04:04:37+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T09:31:17Z,United States,Japan,,Innovation Policy,True,National Programs & Strategy,3,Government,NISTEP Updates,NISTEPライブラリ停止のお知らせ(5/22～5/25),NISTEPライブラリ停止のお知らせ(5/22～5/25),メンテナンスに伴い以下の時間帯は当所ライブラリ閲覧ができなくなります。 ご不便かけますが宜しくお願いいたします。 NISTEPライブラリ（機関リポジトリ） 【第6回】 停止期間：5月22日（金）14:00 ～ 5月25日（月）17:00 ※上記の停止時間は作業状況等により前後する場合がありますので御了承ください。,メンテナンスに伴い以下の時間帯は当所ライブラリ閲覧ができなくなります。 ご不便かけますが宜しくお願いいたします。 NISTEPライブラリ（機関リポジトリ） 【第6回】 停止期間：5月22日（金）14:00 ～ 5月25日（月）17:00 ※上記の停止時間は作業状況等により前後する場合がありますので御了承ください。,https://www.nistep.go.jp/archives/62935/,323b04cd1ca5c3c1645e699c,2026-05-22T18:31:17+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T08:57:40Z,Global,United States,Artificial Intelligence | Healthcare,Technology Innovation,False,,0,Major Media,MIT Technology Review,Rehumanizing global health care with agentic AI,,"The global health care sector is under increasing strain. Decades of chronic underinvestment and constraints in recruitment have coincided with a surge in demand for services for aging populations. Gaps in provision are already taking a toll, with fragmented access to care and high rates of stress and burnout among staff. And it’s getting worse.…",,https://technologyreview.com/2026/06/02/1137827/rehumanizing-global-health-care-with-agentic-ai,5db48f7e96eee2e1d6a0147f,2026-05-22T17:57:40+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T00:00:00Z,Global,Global,Fusion Energy,Technology Innovation,False,,0,Conference Paper,Environmental engineering,Fusion energy for a sustainable future: a review of capabilities and barriers,持続可能な未来のための核融合エネルギー：能力と障壁のレビュー,OpenAlex research topics: Fusion materials and technologies; Fusion and Plasma Physics Studies; Magnetic confinement fusion research; Commercialization; Thermonuclear fusion; Resource (disambiguation); Electricity; Fusion power; Fossil fuel; Sustainability; Electricity generation; Cost of electricity by source,核融合エネルギーは、都市化や新しい高エネルギー産業の需要増加に伴い、再生可能な低炭素エネルギー源として注目されている。本研究は、核融合エネルギーの持続可能性と実装における主な障壁を考察している。,https://doi.org/10.3846/enviro.2026.2305,2b7f22857c42086eaf153f6a,2026-05-22T09:00:00+09:00,Excluded,OpenAlex record; work type=conference-paper; citations=0,tech-innovation-v5,具体的な技術や政策内容が確認できないため。,none,,,Conference Paper,openalex-abstract-v2,Conference proceedings — review status varies,Environmental engineering,https://doi.org/10.3846/enviro.2026.2305,0,OpenAlex,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-22T00:00:00Z,Global,Global,Robotics | Artificial Intelligence,Technology Innovation,False,,0,Journal Article,Neurocomputing,"A survey on robotic manipulation of deformable objects: Recent advances, open challenges and new frontiers",,OpenAlex research topics: Robot Manipulation and Learning; Hand Gesture Recognition Systems; Robotic Mechanisms and Dynamics; Computer science; Data science; Artificial intelligence; Human–computer interaction; Perception; Computer graphics; Robot,,https://doi.org/10.1016/j.neucom.2026.134058,e3834b8933772e769231f52a,2026-05-22T09:00:00+09:00,Excluded,OpenAlex record; work type=article; citations=10,tech-innovation-v5,具体的な技術や政策内容が確認できないため。,none,,,Journal Article,openalex-abstract-v2,Journal record — confirm peer review on publisher page,Neurocomputing,https://doi.org/10.1016/j.neucom.2026.134058,10,OpenAlex,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-20T15:00:51Z,Global,United States,Robotics | Healthcare | Artificial Intelligence,Technology Innovation,False,,0,Official Company,Intel Newsroom,Intel Core Ultra Series 3: The New Standard for Edge AI Robotics Compute,,"By integrating a CPU, GPU, and NPU, Intel Core Ultra Series 3 delivers edge AI power across global use cases—from hospitality and manufacturing to healthcare and education.",,https://newsroom.intel.com/artificial-intelligence/intel-core-ultra-series-3-for-edge-ai-robotics,8af9adec25f6c639dc37c436,2026-05-21T00:00:51+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-20T14:39:00Z,United States,United States,Quantum,Technology Innovation,False,,1,Policy Institute,CSIS Analysis,Innovation Lightbulb: U.S. Federal Investments in Quantum Technology Research and Infrastructure,,"Given the nascency of the U.S. quantum industry and the importance of U.S. leadership in quantum for competitive market and national security advantage, federal leadership is critical to building up the quantum ecosystem.",,https://csis.org/analysis/innovation-lightbulb-us-federal-investments-quantum-technology-research-and-infrastructure,10f36a2463567a4dfb836572,2026-05-20T23:39:00+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-20T14:38:47Z,Asia,United States,,Innovation Policy,True,Patents & Intellectual Property,2,Policy Institute,CSIS Analysis,Innovation in the Crosshairs: Countering China’s Industrial Espionage,,"To stay ahead in a world of intensifying tech competition, the U.S. must invest in research & development and support proven tools like the SBIR program. Innovation without commercialization risks ceding leadership and influence to U.S. adversaries.",,https://csis.org/analysis/innovation-crosshairs-countering-chinas-industrial-espionage,773d06e345e7da0f48f21c36,2026-05-20T23:38:47+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-20T00:00:00Z,Global,Global,Fusion Energy,Technology Innovation,False,,0,Journal Article,Nuclear Fusion,Real-time tracking of the turbulence-minimum state for optimizing plasma confinement in LHD,LHDにおけるプラズマ閉じ込め最適化のための乱流最小状態のリアルタイム追跡,OpenAlex research topics: Magnetic confinement fusion research; Nuclear reactor physics and engineering; Particle accelerators and beam dynamics; Tokamak; Turbulence; Plasma; Tracking (education); Resistive touchscreen; Magnetic confinement fusion; State (computer science); Reversed field pinch,乱流駆動の異常輸送がプラズマ閉じ込め性能を低下させる主要因であることを考慮し、リアルタイムフィードバック制御を用いて乱流最小状態を追跡する手法を提案している。,https://doi.org/10.1088/1741-4326/ae70a2,191002d70ae257186db1bb7d,2026-05-20T09:00:00+09:00,Excluded,OpenAlex record; work type=article; citations=1,tech-innovation-v5,具体的な技術や政策内容が確認できないため。,none,,,Journal Article,openalex-abstract-v2,Journal record — confirm peer review on publisher page,Nuclear Fusion,https://doi.org/10.1088/1741-4326/ae70a2,1,OpenAlex,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-20T00:00:00Z,Global,Global,Biotechnology,Technology Innovation,False,,0,Conference Paper,Exploring Science Academic Conference Series,From Bench to Bedside: Multidimensional Clinical Applications and Challenges of CRISPR Genome Editing,ベンチからベッドサイドへ：CRISPR遺伝子編集の多次元臨床応用と課題,OpenAlex research topics: CRISPR and Genetic Engineering; Biotechnology and Related Fields; CAR-T cell therapy research; CRISPR; Genome editing; Bench to bedside; Viral vector; Cas9; Immune system; Severe combined immunodeficiency,CRISPR遺伝子編集技術の臨床応用とその課題について議論する。,https://doi.org/10.70267/shbe.20262633,f3ffddf94d57c4580e4df687,2026-05-20T09:00:00+09:00,Excluded,OpenAlex record; work type=conference-paper; citations=0,tech-innovation-v5,具体的な技術や政策内容が確認できないため。,none,,,Conference Paper,openalex-abstract-v2,Conference proceedings — review status varies,Exploring Science Academic Conference Series,https://doi.org/10.70267/shbe.20262633,0,OpenAlex,Historical Backfill
2026-07-26T21:45:54+09:00,2026-05-19T21:44:38Z,United States,United States,,Innovation Policy,True,Regulation & Governance,3,Government,White House OSTP News,Integrating Financial Technology Innovation into Regulatory Frameworks,,"By the authority vested in me as President by the Constitution and the laws of the United States of America, it is hereby ordered: Section 1. Policy.",,https://whitehouse.gov/presidential-actions/2026/05/integrating-financial-technology-innovation-into-regulatory-frameworks,05ca46624f151dbc2b259d7a,2026-05-20T06:44:38+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,金融技術革新に関する規制の枠組みを扱っているため,none,,金融技術革新を規制枠組みに統合する政策について言及,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:45:54+09:00,2026-05-19T21:30:07Z,United States,United States,,Innovation Policy,True,Regulation & Governance,3,Government,White House OSTP News,Fact Sheet: President Donald J. Trump Integrates Financial Technology Innovation into Regulatory Frameworks,,"BREAKING BARRIERS FOR FINANCIAL TECHNOLOGY INNOVATION AND COMPETITION: Today, President Donald J. Trump signed an Executive Order to streamline",,https://whitehouse.gov/fact-sheets/2026/05/fact-sheet-president-donald-j-trump-integrates-financial-technology-innovation-into-regulatory-frameworks,9403f333a27e78d4e0ebc26c,2026-05-20T06:30:07+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,金融技術革新に関する規制の枠組みを扱っているため,none,,金融技術革新を促進するための大統領令について言及,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-19T02:50:55Z,Global,United Kingdom,Artificial Intelligence,Technology Innovation,False,,0,Major Media,BBC Science & Environment,Standard Chartered to cut thousands of roles as AI use increases,,The UK-headquartered banking giant aims to move some of the effected workers to other roles in the business.,,https://www.bbc.com/news/articles/crep3v8vzglo,5c21ae434bc1af20b81ee6be,2026-05-19T11:50:55+09:00,Excluded,Historical backfill from an allowlisted source.,tech-innovation-v5,技術の具体的な内容が確認できないため,none,,AIの使用に関する一般的な報道,News & Official Release,,,,,0,GDELT archive + original page metadata,Historical Backfill
2026-07-26T21:02:36+09:00,2026-05-19T00:00:00Z,Global,Global,Artificial Intelligence | Healthcare | Biotechnology,Technology Innovation,False,,0,Journal Article,Nature,Accelerating scientific discovery with Co-Scientist,Co-Scientistによる科学的発見の加速,OpenAlex research topics: Genomics and Rare Diseases; Cell Image Analysis Techniques; Artificial Intelligence in Healthcare and Education; Task (project management); In silico; Asynchronous communication; Key (lock); Process (computing); Mechanism (biology); Drug discovery,Co-Scientistは、科学者の研究目的に基づいて新しい研究仮説を生成するAIシステムで、特にバイオメディカル分野での応用が示されています。,https://doi.org/10.1038/s41586-026-10644-y,21dce88bdeef80bd3133e790,2026-05-19T09:00:00+09:00,New,OpenAlex record; work type=article; citations=56,tech-innovation-v5,新しいAIシステムの提案とその応用に関する研究成果を扱っているため。,research_breakthrough,AIによる科学的発見の加速,Co-ScientistというAIシステムが新しい研究仮説を生成することを目的としている。,Journal Article,openalex-abstract-v2,Journal record — confirm peer review on publisher page,Nature,https://doi.org/10.1038/s41586-026-10644-y,56,OpenAlex,Historical Backfill
